"fold";"method";"metric";"val";"dataset"
8;"Ridge";"acc";0,8;"haberman"
8;"Ridge";"brier_score";0,151388765773567;"haberman"
9;"Ridge";"auc";0,6675;"haberman"
9;"Ridge";"acc";0,666666666666667;"haberman"
9;"Ridge";"brier_score";0,221359885227874;"haberman"
10;"Ridge";"auc";0,6;"haberman"
10;"Ridge";"acc";0,733333333333333;"haberman"
10;"Ridge";"brier_score";0,182454052391352;"haberman"
1;"Boosted Stumps";"auc";0,840336134453782;"heart"
1;"Boosted Stumps";"acc";0,774193548387097;"heart"
1;"Boosted Stumps";"brier_score";0,165045124925613;"heart"
2;"Boosted Stumps";"auc";0,936363636363636;"heart"
2;"Boosted Stumps";"acc";0,870967741935484;"heart"
2;"Boosted Stumps";"brier_score";0,127915262197965;"heart"
3;"Boosted Stumps";"auc";0,945454545454545;"heart"
3;"Boosted Stumps";"acc";0,806451612903226;"heart"
3;"Boosted Stumps";"brier_score";0,118348064448779;"heart"
4;"Boosted Stumps";"auc";0,799107142857143;"heart"
4;"Boosted Stumps";"acc";0,633333333333333;"heart"
4;"Boosted Stumps";"brier_score";0,207902688647417;"heart"
5;"Boosted Stumps";"auc";0,924107142857143;"heart"
5;"Boosted Stumps";"acc";0,8;"heart"
5;"Boosted Stumps";"brier_score";0,126609039693474;"heart"
6;"Boosted Stumps";"auc";0,918552036199095;"heart"
6;"Boosted Stumps";"acc";0,833333333333333;"heart"
6;"Boosted Stumps";"brier_score";0,125404470484927;"heart"
7;"Boosted Stumps";"auc";0,941176470588235;"heart"
7;"Boosted Stumps";"acc";0,8;"heart"
7;"Boosted Stumps";"brier_score";0,101482051950733;"heart"
8;"Boosted Stumps";"auc";0,875;"heart"
8;"Boosted Stumps";"acc";0,833333333333333;"heart"
8;"Boosted Stumps";"brier_score";0,132747236754687;"heart"
9;"Boosted Stumps";"auc";0,927601809954751;"heart"
9;"Boosted Stumps";"acc";0,8;"heart"
9;"Boosted Stumps";"brier_score";0,135264229721342;"heart"
10;"Boosted Stumps";"auc";0,955;"heart"
10;"Boosted Stumps";"acc";0,9;"heart"
10;"Boosted Stumps";"brier_score";0,0959096285817181;"heart"
1;"CART";"auc";0,838235294117647;"heart"
1;"CART";"acc";0,806451612903226;"heart"
1;"CART";"brier_score";0,157285517795191;"heart"
2;"CART";"auc";0,861363636363636;"heart"
2;"CART";"acc";0,806451612903226;"heart"
2;"CART";"brier_score";0,155380851940572;"heart"
3;"CART";"auc";0,761363636363636;"heart"
3;"CART";"acc";0,709677419354839;"heart"
3;"CART";"brier_score";0,20641472138866;"heart"
4;"CART";"auc";0,776785714285714;"heart"
4;"CART";"acc";0,766666666666667;"heart"
4;"CART";"brier_score";0,18543277412024;"heart"
5;"CART";"auc";0,734375;"heart"
5;"CART";"acc";0,7;"heart"
5;"CART";"brier_score";0,234731183813511;"heart"
6;"CART";"auc";0,85972850678733;"heart"
6;"CART";"acc";0,766666666666667;"heart"
6;"CART";"brier_score";0,176207451517875;"heart"
7;"CART";"auc";0,934389140271493;"heart"
7;"CART";"acc";0,833333333333333;"heart"
7;"CART";"brier_score";0,0964406041281213;"heart"
8;"CART";"auc";0,810185185185185;"heart"
8;"CART";"acc";0,866666666666667;"heart"
8;"CART";"brier_score";0,127318926925886;"heart"
9;"CART";"auc";0,821266968325792;"heart"
9;"CART";"acc";0,8;"heart"
9;"CART";"brier_score";0,167173701959209;"heart"
10;"CART";"auc";0,8275;"heart"
10;"CART";"acc";0,8;"heart"
10;"CART";"brier_score";0,168983131123413;"heart"
1;"ElasticNet";"auc";0,819327731092437;"heart"
1;"ElasticNet";"acc";0,741935483870968;"heart"
1;"ElasticNet";"brier_score";0,17696915407861;"heart"
2;"ElasticNet";"auc";0,877272727272727;"heart"
2;"ElasticNet";"acc";0,806451612903226;"heart"
2;"ElasticNet";"brier_score";0,15642371391937;"heart"
3;"ElasticNet";"auc";0,954545454545455;"heart"
3;"ElasticNet";"acc";0,870967741935484;"heart"
3;"ElasticNet";"brier_score";0,127397143595877;"heart"
4;"ElasticNet";"auc";0,866071428571429;"heart"
4;"ElasticNet";"acc";0,766666666666667;"heart"
4;"ElasticNet";"brier_score";0,160077724863635;"heart"
5;"ElasticNet";"auc";0,919642857142857;"heart"
5;"ElasticNet";"acc";0,766666666666667;"heart"
5;"ElasticNet";"brier_score";0,146090008520564;"heart"
6;"ElasticNet";"auc";0,927601809954751;"heart"
6;"ElasticNet";"acc";0,833333333333333;"heart"
6;"ElasticNet";"brier_score";0,122016473064074;"heart"
7;"ElasticNet";"auc";0,945701357466063;"heart"
7;"ElasticNet";"acc";0,933333333333333;"heart"
7;"ElasticNet";"brier_score";0,0789577963919238;"heart"
8;"ElasticNet";"auc";0,916666666666667;"heart"
8;"ElasticNet";"acc";0,9;"heart"
8;"ElasticNet";"brier_score";0,108070296691848;"heart"
9;"ElasticNet";"auc";0,895927601809955;"heart"
9;"ElasticNet";"acc";0,866666666666667;"heart"
9;"ElasticNet";"brier_score";0,132727657424704;"heart"
10;"ElasticNet";"auc";0,915;"heart"
10;"ElasticNet";"acc";0,833333333333333;"heart"
10;"ElasticNet";"brier_score";0,112530686207332;"heart"
1;"GBM";"auc";0,861344537815126;"heart"
1;"GBM";"acc";0,838709677419355;"heart"
1;"GBM";"brier_score";0,154116300037048;"heart"
2;"GBM";"auc";0,918181818181818;"heart"
2;"GBM";"acc";0,870967741935484;"heart"
2;"GBM";"brier_score";0,122712363553531;"heart"
3;"GBM";"auc";0,931818181818182;"heart"
3;"GBM";"acc";0,806451612903226;"heart"
3;"GBM";"brier_score";0,127312347860241;"heart"
4;"GBM";"auc";0,825892857142857;"heart"
4;"GBM";"acc";0,766666666666667;"heart"
4;"GBM";"brier_score";0,182350503800481;"heart"
5;"GBM";"auc";0,892857142857143;"heart"
5;"GBM";"acc";0,733333333333333;"heart"
5;"GBM";"brier_score";0,14994341787626;"heart"
6;"GBM";"auc";0,909502262443439;"heart"
6;"GBM";"acc";0,8;"heart"
6;"GBM";"brier_score";0,129840550242217;"heart"
7;"GBM";"auc";0,954751131221719;"heart"
7;"GBM";"acc";0,833333333333333;"heart"
7;"GBM";"brier_score";0,0931896384820188;"heart"
8;"GBM";"auc";0,884259259259259;"heart"
8;"GBM";"acc";0,8;"heart"
8;"GBM";"brier_score";0,127306733537076;"heart"
9;"GBM";"auc";0,909502262443439;"heart"
9;"GBM";"acc";0,8;"heart"
9;"GBM";"brier_score";0,142060768878696;"heart"
10;"GBM";"auc";0,935;"heart"
10;"GBM";"acc";0,866666666666667;"heart"
10;"GBM";"brier_score";0,098752481283766;"heart"
1;"glm";"auc";0,84453781512605;"heart"
1;"glm";"acc";0,741935483870968;"heart"
1;"glm";"brier_score";0,19498131963641;"heart"
2;"glm";"auc";0,895454545454545;"heart"
2;"glm";"acc";0,806451612903226;"heart"
2;"glm";"brier_score";0,148028022574326;"heart"
3;"glm";"auc";0,986363636363636;"heart"
3;"glm";"acc";0,903225806451613;"heart"
3;"glm";"brier_score";0,107434235517007;"heart"
4;"glm";"auc";0,857142857142857;"heart"
4;"glm";"acc";0,833333333333333;"heart"
4;"glm";"brier_score";0,156016967193621;"heart"
5;"glm";"auc";0,915178571428571;"heart"
5;"glm";"acc";0,8;"heart"
5;"glm";"brier_score";0,136963325029324;"heart"
6;"glm";"auc";0,932126696832579;"heart"
6;"glm";"acc";0,833333333333333;"heart"
6;"glm";"brier_score";0,12120816710227;"heart"
7;"glm";"auc";0,95475113122172;"heart"
7;"glm";"acc";0,933333333333333;"heart"
7;"glm";"brier_score";0,069990781540996;"heart"
8;"glm";"auc";0,902777777777778;"heart"
8;"glm";"acc";0,866666666666667;"heart"
8;"glm";"brier_score";0,105923412434857;"heart"
9;"glm";"auc";0,900452488687783;"heart"
9;"glm";"acc";0,866666666666667;"heart"
9;"glm";"brier_score";0,115650446259273;"heart"
10;"glm";"auc";0,93;"heart"
10;"glm";"acc";0,833333333333333;"heart"
10;"glm";"brier_score";0,123787466432937;"heart"
1;"Lasso";"auc";0,823529411764706;"heart"
1;"Lasso";"acc";0,741935483870968;"heart"
1;"Lasso";"brier_score";0,179597370795523;"heart"
2;"Lasso";"auc";0,881818181818182;"heart"
2;"Lasso";"acc";0,806451612903226;"heart"
2;"Lasso";"brier_score";0,155781670570063;"heart"
3;"Lasso";"auc";0,954545454545455;"heart"
3;"Lasso";"acc";0,870967741935484;"heart"
3;"Lasso";"brier_score";0,128355061929903;"heart"
4;"Lasso";"auc";0,866071428571429;"heart"
4;"Lasso";"acc";0,8;"heart"
4;"Lasso";"brier_score";0,160354248405045;"heart"
5;"Lasso";"auc";0,924107142857143;"heart"
5;"Lasso";"acc";0,766666666666667;"heart"
5;"Lasso";"brier_score";0,144731678548505;"heart"
6;"Lasso";"auc";0,927601809954751;"heart"
6;"Lasso";"acc";0,833333333333333;"heart"
6;"Lasso";"brier_score";0,122793763186672;"heart"
7;"Lasso";"auc";0,945701357466063;"heart"
7;"Lasso";"acc";0,933333333333333;"heart"
7;"Lasso";"brier_score";0,0789235705560902;"heart"
8;"Lasso";"auc";0,912037037037037;"heart"
8;"Lasso";"acc";0,9;"heart"
8;"Lasso";"brier_score";0,106964572541073;"heart"
9;"Lasso";"auc";0,895927601809955;"heart"
9;"Lasso";"acc";0,9;"heart"
9;"Lasso";"brier_score";0,131850577656654;"heart"
10;"Lasso";"auc";0,925;"heart"
10;"Lasso";"acc";0,833333333333333;"heart"
10;"Lasso";"brier_score";0,112047579988002;"heart"
1;"rf";"auc";0,878151260504202;"heart"
1;"rf";"acc";0,838709677419355;"heart"
1;"rf";"brier_score";0,137905548387097;"heart"
2;"rf";"auc";0,95;"heart"
2;"rf";"acc";0,806451612903226;"heart"
2;"rf";"brier_score";0,123439483870968;"heart"
3;"rf";"auc";0,922727272727273;"heart"
3;"rf";"acc";0,774193548387097;"heart"
3;"rf";"brier_score";0,137570580645161;"heart"
4;"rf";"auc";0,859375;"heart"
4;"rf";"acc";0,8;"heart"
4;"rf";"brier_score";0,167548133333333;"heart"
5;"rf";"auc";0,839285714285714;"heart"
5;"rf";"acc";0,766666666666667;"heart"
5;"rf";"brier_score";0,159825466666667;"heart"
6;"rf";"auc";0,916289592760181;"heart"
6;"rf";"acc";0,8;"heart"
6;"rf";"brier_score";0,133785733333333;"heart"
7;"rf";"auc";0,959276018099548;"heart"
7;"rf";"acc";0,866666666666667;"heart"
7;"rf";"brier_score";0,0846213333333333;"heart"
8;"rf";"auc";0,888888888888889;"heart"
8;"rf";"acc";0,866666666666667;"heart"
8;"rf";"brier_score";0,122800666666667;"heart"
9;"rf";"auc";0,898190045248869;"heart"
9;"rf";"acc";0,766666666666667;"heart"
9;"rf";"brier_score";0,139432;"heart"
10;"rf";"auc";0,925;"heart"
10;"rf";"acc";0,866666666666667;"heart"
10;"rf";"brier_score";0,106126266666667;"heart"
1;"Ridge";"auc";0,831932773109244;"heart"
1;"Ridge";"acc";0,741935483870968;"heart"
1;"Ridge";"brier_score";0,178104736220921;"heart"
2;"Ridge";"auc";0,890909090909091;"heart"
2;"Ridge";"acc";0,838709677419355;"heart"
2;"Ridge";"brier_score";0,147731398585945;"heart"
3;"Ridge";"auc";0,963636363636364;"heart"
3;"Ridge";"acc";0,903225806451613;"heart"
3;"Ridge";"brier_score";0,124342282803614;"heart"
4;"Ridge";"auc";0,866071428571429;"heart"
4;"Ridge";"acc";0,8;"heart"
4;"Ridge";"brier_score";0,153409711945784;"heart"
5;"Ridge";"auc";0,928571428571429;"heart"
5;"Ridge";"acc";0,766666666666667;"heart"
5;"Ridge";"brier_score";0,143879295100332;"heart"
6;"Ridge";"auc";0,927601809954751;"heart"
6;"Ridge";"acc";0,866666666666667;"heart"
6;"Ridge";"brier_score";0,12241779186026;"heart"
7;"Ridge";"auc";0,945701357466063;"heart"
7;"Ridge";"acc";0,933333333333333;"heart"
7;"Ridge";"brier_score";0,0787806798995551;"heart"
8;"Ridge";"auc";0,912037037037037;"heart"
8;"Ridge";"acc";0,9;"heart"
8;"Ridge";"brier_score";0,110295168871995;"heart"
9;"Ridge";"auc";0,904977375565611;"heart"
9;"Ridge";"acc";0,9;"heart"
9;"Ridge";"brier_score";0,123086920839625;"heart"
10;"Ridge";"auc";0,925;"heart"
10;"Ridge";"acc";0,833333333333333;"heart"
10;"Ridge";"brier_score";0,113021977542742;"heart"
1;"Boosted Stumps";"auc";0,733893557422969;"ILPD"
1;"Boosted Stumps";"acc";0,677966101694915;"ILPD"
1;"Boosted Stumps";"brier_score";0,187202988149262;"ILPD"
2;"Boosted Stumps";"auc";0,773076923076923;"ILPD"
2;"Boosted Stumps";"acc";0,711864406779661;"ILPD"
2;"Boosted Stumps";"brier_score";0,186761447016417;"ILPD"
3;"Boosted Stumps";"auc";0,645454545454546;"ILPD"
3;"Boosted Stumps";"acc";0,711864406779661;"ILPD"
3;"Boosted Stumps";"brier_score";0,193573505333147;"ILPD"
4;"Boosted Stumps";"auc";0,755434782608696;"ILPD"
4;"Boosted Stumps";"acc";0,793103448275862;"ILPD"
4;"Boosted Stumps";"brier_score";0,143677896612447;"ILPD"
5;"Boosted Stumps";"auc";0,784615384615385;"ILPD"
5;"Boosted Stumps";"acc";0,775862068965517;"ILPD"
5;"Boosted Stumps";"brier_score";0,147600640820636;"ILPD"
6;"Boosted Stumps";"auc";0,753947368421053;"ILPD"
6;"Boosted Stumps";"acc";0,620689655172414;"ILPD"
6;"Boosted Stumps";"brier_score";0,199482118121649;"ILPD"
7;"Boosted Stumps";"auc";0,664275466284075;"ILPD"
7;"Boosted Stumps";"acc";0,620689655172414;"ILPD"
7;"Boosted Stumps";"brier_score";0,196855962529447;"ILPD"
8;"Boosted Stumps";"auc";0,66046511627907;"ILPD"
8;"Boosted Stumps";"acc";0,706896551724138;"ILPD"
8;"Boosted Stumps";"brier_score";0,183762725969208;"ILPD"
9;"Boosted Stumps";"auc";0,767676767676768;"ILPD"
9;"Boosted Stumps";"acc";0,706896551724138;"ILPD"
9;"Boosted Stumps";"brier_score";0,194932834594284;"ILPD"
10;"Boosted Stumps";"auc";0,736607142857143;"ILPD"
10;"Boosted Stumps";"acc";0,672413793103448;"ILPD"
10;"Boosted Stumps";"brier_score";0,181165025839024;"ILPD"
1;"CART";"auc";0,696078431372549;"ILPD"
1;"CART";"acc";0,661016949152542;"ILPD"
1;"CART";"brier_score";0,224706756665898;"ILPD"
2;"CART";"auc";0,645512820512821;"ILPD"
2;"CART";"acc";0,644067796610169;"ILPD"
2;"CART";"brier_score";0,241425138046114;"ILPD"
3;"CART";"auc";0,698484848484848;"ILPD"
3;"CART";"acc";0,711864406779661;"ILPD"
3;"CART";"brier_score";0,187943481017677;"ILPD"
4;"CART";"auc";0,663949275362319;"ILPD"
4;"CART";"acc";0,724137931034483;"ILPD"
4;"CART";"brier_score";0,19020695189593;"ILPD"
5;"CART";"auc";0,735897435897436;"ILPD"
5;"CART";"acc";0,758620689655172;"ILPD"
5;"CART";"brier_score";0,175356928785993;"ILPD"
6;"CART";"auc";0,629605263157895;"ILPD"
6;"CART";"acc";0,568965517241379;"ILPD"
6;"CART";"brier_score";0,30640538290013;"ILPD"
7;"CART";"auc";0,594691535150646;"ILPD"
7;"CART";"acc";0,620689655172414;"ILPD"
7;"CART";"brier_score";0,253914211999218;"ILPD"
8;"CART";"auc";0,697674418604651;"ILPD"
8;"CART";"acc";0,706896551724138;"ILPD"
8;"CART";"brier_score";0,194879318438172;"ILPD"
9;"CART";"auc";0,688131313131313;"ILPD"
9;"CART";"acc";0,620689655172414;"ILPD"
9;"CART";"brier_score";0,261243702439764;"ILPD"
10;"CART";"auc";0,692708333333333;"ILPD"
10;"CART";"acc";0,689655172413793;"ILPD"
10;"CART";"brier_score";0,202230023470569;"ILPD"
1;"ElasticNet";"auc";0,753501400560224;"ILPD"
1;"ElasticNet";"acc";0,711864406779661;"ILPD"
1;"ElasticNet";"brier_score";0,182205635413488;"ILPD"
2;"ElasticNet";"auc";0,81025641025641;"ILPD"
2;"ElasticNet";"acc";0,661016949152542;"ILPD"
2;"ElasticNet";"brier_score";0,186729143815842;"ILPD"
3;"ElasticNet";"auc";0,593939393939394;"ILPD"
3;"ElasticNet";"acc";0,711864406779661;"ILPD"
3;"ElasticNet";"brier_score";0,209961059256015;"ILPD"
4;"ElasticNet";"auc";0,813405797101449;"ILPD"
4;"ElasticNet";"acc";0,793103448275862;"ILPD"
4;"ElasticNet";"brier_score";0,144936760778212;"ILPD"
5;"ElasticNet";"auc";0,685470085470085;"ILPD"
5;"ElasticNet";"acc";0,775862068965517;"ILPD"
5;"ElasticNet";"brier_score";0,174258169474998;"ILPD"
6;"ElasticNet";"auc";0,647368421052632;"ILPD"
6;"ElasticNet";"acc";0,655172413793103;"ILPD"
6;"ElasticNet";"brier_score";0,211290503476237;"ILPD"
7;"ElasticNet";"auc";0,576757532281205;"ILPD"
7;"ElasticNet";"acc";0,706896551724138;"ILPD"
7;"ElasticNet";"brier_score";0,206896503524215;"ILPD"
8;"ElasticNet";"auc";0,717829457364341;"ILPD"
8;"ElasticNet";"acc";0,758620689655172;"ILPD"
8;"ElasticNet";"brier_score";0,175483546376504;"ILPD"
9;"ElasticNet";"auc";0,79040404040404;"ILPD"
9;"ElasticNet";"acc";0,603448275862069;"ILPD"
9;"ElasticNet";"brier_score";0,205152769945209;"ILPD"
10;"ElasticNet";"auc";0,754464285714286;"ILPD"
10;"ElasticNet";"acc";0,724137931034483;"ILPD"
10;"ElasticNet";"brier_score";0,174850709555164;"ILPD"
1;"GBM";"auc";0,750700280112045;"ILPD"
1;"GBM";"acc";0,694915254237288;"ILPD"
1;"GBM";"brier_score";0,184746043843706;"ILPD"
2;"GBM";"auc";0,75;"ILPD"
2;"GBM";"acc";0,728813559322034;"ILPD"
2;"GBM";"brier_score";0,193013607951784;"ILPD"
3;"GBM";"auc";0,666666666666667;"ILPD"
3;"GBM";"acc";0,728813559322034;"ILPD"
3;"GBM";"brier_score";0,18618558550126;"ILPD"
4;"GBM";"auc";0,780797101449275;"ILPD"
4;"GBM";"acc";0,810344827586207;"ILPD"
4;"GBM";"brier_score";0,136826988710638;"ILPD"
5;"GBM";"auc";0,784615384615385;"ILPD"
5;"GBM";"acc";0,775862068965517;"ILPD"
5;"GBM";"brier_score";0,140680385595853;"ILPD"
6;"GBM";"auc";0,755263157894737;"ILPD"
6;"GBM";"acc";0,637931034482759;"ILPD"
6;"GBM";"brier_score";0,199182000971434;"ILPD"
7;"GBM";"auc";0,626972740315638;"ILPD"
7;"GBM";"acc";0,672413793103448;"ILPD"
7;"GBM";"brier_score";0,207185413506929;"ILPD"
8;"GBM";"auc";0,671317829457364;"ILPD"
8;"GBM";"acc";0,706896551724138;"ILPD"
8;"GBM";"brier_score";0,180193851914582;"ILPD"
9;"GBM";"auc";0,771464646464646;"ILPD"
9;"GBM";"acc";0,655172413793103;"ILPD"
9;"GBM";"brier_score";0,191684582585252;"ILPD"
10;"GBM";"auc";0,760416666666667;"ILPD"
10;"GBM";"acc";0,706896551724138;"ILPD"
10;"GBM";"brier_score";0,171680269375057;"ILPD"
1;"glm";"auc";0,753501400560224;"ILPD"
1;"glm";"acc";0,677966101694915;"ILPD"
1;"glm";"brier_score";0,171489565493628;"ILPD"
2;"glm";"auc";0,791025641025641;"ILPD"
2;"glm";"acc";0,745762711864407;"ILPD"
2;"glm";"brier_score";0,180926566405899;"ILPD"
3;"glm";"auc";0,646969696969697;"ILPD"
3;"glm";"acc";0,677966101694915;"ILPD"
3;"glm";"brier_score";0,18696248272058;"ILPD"
4;"glm";"auc";0,786231884057971;"ILPD"
4;"glm";"acc";0,862068965517241;"ILPD"
4;"glm";"brier_score";0,144083405057985;"ILPD"
5;"glm";"auc";0,798290598290598;"ILPD"
5;"glm";"acc";0,862068965517241;"ILPD"
5;"glm";"brier_score";0,142136012986464;"ILPD"
6;"glm";"auc";0,717105263157895;"ILPD"
6;"glm";"acc";0,603448275862069;"ILPD"
6;"glm";"brier_score";0,202423647368271;"ILPD"
7;"glm";"auc";0,645624103299857;"ILPD"
7;"glm";"acc";0,637931034482759;"ILPD"
7;"glm";"brier_score";0,199235781120116;"ILPD"
8;"glm";"auc";0,716279069767442;"ILPD"
8;"glm";"acc";0,758620689655172;"ILPD"
8;"glm";"brier_score";0,168744502872941;"ILPD"
9;"glm";"auc";0,741161616161616;"ILPD"
9;"glm";"acc";0,672413793103448;"ILPD"
9;"glm";"brier_score";0,205302813345343;"ILPD"
10;"glm";"auc";0,787202380952381;"ILPD"
10;"glm";"acc";0,741379310344828;"ILPD"
10;"glm";"brier_score";0,157086249493451;"ILPD"
1;"Lasso";"auc";0,756302521008403;"ILPD"
1;"Lasso";"acc";0,711864406779661;"ILPD"
1;"Lasso";"brier_score";0,181863540700214;"ILPD"
2;"Lasso";"auc";0,81025641025641;"ILPD"
2;"Lasso";"acc";0,661016949152542;"ILPD"
2;"Lasso";"brier_score";0,187173374286676;"ILPD"
3;"Lasso";"auc";0,593939393939394;"ILPD"
3;"Lasso";"acc";0,711864406779661;"ILPD"
3;"Lasso";"brier_score";0,209421989512732;"ILPD"
4;"Lasso";"auc";0,83695652173913;"ILPD"
4;"Lasso";"acc";0,793103448275862;"ILPD"
4;"Lasso";"brier_score";0,1394144966104;"ILPD"
5;"Lasso";"auc";0,678632478632479;"ILPD"
5;"Lasso";"acc";0,775862068965517;"ILPD"
5;"Lasso";"brier_score";0,175255308056535;"ILPD"
6;"Lasso";"auc";0,657894736842105;"ILPD"
6;"Lasso";"acc";0,655172413793103;"ILPD"
6;"Lasso";"brier_score";0,209617191350908;"ILPD"
7;"Lasso";"auc";0,57819225251076;"ILPD"
7;"Lasso";"acc";0,689655172413793;"ILPD"
7;"Lasso";"brier_score";0,207781300140659;"ILPD"
8;"Lasso";"auc";0,716279069767442;"ILPD"
8;"Lasso";"acc";0,758620689655172;"ILPD"
8;"Lasso";"brier_score";0,1755242349498;"ILPD"
9;"Lasso";"auc";0,787878787878788;"ILPD"
9;"Lasso";"acc";0,603448275862069;"ILPD"
9;"Lasso";"brier_score";0,205344262476724;"ILPD"
10;"Lasso";"auc";0,754464285714286;"ILPD"
10;"Lasso";"acc";0,724137931034483;"ILPD"
10;"Lasso";"brier_score";0,174900392337142;"ILPD"
1;"rf";"auc";0,792016806722689;"ILPD"
1;"rf";"acc";0,728813559322034;"ILPD"
1;"rf";"brier_score";0,163662305084746;"ILPD"
2;"rf";"auc";0,738461538461539;"ILPD"
2;"rf";"acc";0,661016949152542;"ILPD"
2;"rf";"brier_score";0,198102644067797;"ILPD"
3;"rf";"auc";0,74469696969697;"ILPD"
3;"rf";"acc";0,728813559322034;"ILPD"
3;"rf";"brier_score";0,168610644067797;"ILPD"
4;"rf";"auc";0,82518115942029;"ILPD"
4;"rf";"acc";0,827586206896552;"ILPD"
4;"rf";"brier_score";0,129378275862069;"ILPD"
5;"rf";"auc";0,758974358974359;"ILPD"
5;"rf";"acc";0,706896551724138;"ILPD"
5;"rf";"brier_score";0,153909172413793;"ILPD"
6;"rf";"auc";0,784868421052632;"ILPD"
6;"rf";"acc";0,655172413793103;"ILPD"
6;"rf";"brier_score";0,182601655172414;"ILPD"
7;"rf";"auc";0,667144906743185;"ILPD"
7;"rf";"acc";0,689655172413793;"ILPD"
7;"rf";"brier_score";0,194151931034483;"ILPD"
8;"rf";"auc";0,762790697674419;"ILPD"
8;"rf";"acc";0,724137931034483;"ILPD"
8;"rf";"brier_score";0,158398;"ILPD"
9;"rf";"auc";0,75;"ILPD"
9;"rf";"acc";0,689655172413793;"ILPD"
9;"rf";"brier_score";0,192080206896552;"ILPD"
10;"rf";"auc";0,716517857142857;"ILPD"
10;"rf";"acc";0,637931034482759;"ILPD"
10;"rf";"brier_score";0,181928137931034;"ILPD"
